Transaction_ID,Date,Amount,Merchant,Card_Number,Transaction_Type
8350,2023-05-02 18:42:31,31.91,Starbucks,5054,Not Fraudulent
8351,2023-12-21 22:14:31,110.74,Target,2356,Not Fraudulent
8352,2023-11-07 21:46:21,138.33,Amazon,4612,Not Fraudulent
8353,2023-08-20 05:59:25,548.62,Target,6654,Fraudulent
8354,2023-03-15 05:02:19,53.37,Gas Station,3982,Not Fraudulent
8355,2023-08-06 14:10:15,32.68,Amazon,9788,Not Fraudulent
8356,2023-09-16 15:08:56,47.08,Best Buy,2306,Not Fraudulent
8357,2023-11-06 02:32:33,115.41,Target,6706,Not Fraudulent
8358,2023-09-18 05:15:49,106.32,Target,5155,Not Fraudulent
8359,2023-09-13 23:50:48,173.73,Gas Station,6419,Not Fraudulent
8360,2023-12-30 10:43:21,1009.85,Starbucks,6611,Fraudulent
8361,2023-01-18 02:49:33,92.33,Walmart,1734,Not Fraudulent
8362,2023-11-20 15:14:14,127.14,Target,4009,Not Fraudulent
8363,2023-03-27 10:42:06,55.09,Gas Station,2272,Not Fraudulent
8364,2023-06-22 14:58:56,153.64,Amazon,8551,Not Fraudulent
8365,2023-10-14 12:21:44,146.06,Best Buy,1114,Not Fraudulent
8366,2023-10-08 22:27:48,47.7,Amazon,1474,Not Fraudulent
8367,2023-09-02 08:54:42,111.99,Gas Station,5178,Not Fraudulent
8368,2023-07-16 21:55:53,88.0,Starbucks,6543,Not Fraudulent
8369,2023-06-08 14:10:01,110.08,Amazon,2302,Not Fraudulent
8370,2023-02-22 23:47:26,154.77,Starbucks,3623,Not Fraudulent
8371,2023-08-04 02:01:57,61.79,Walmart,1724,Not Fraudulent
8372,2023-07-29 15:56:29,47.05,Amazon,7702,Not Fraudulent
8373,2023-01-14 05:28:36,148.55,Gas Station,8816,Not Fraudulent
8374,2023-10-07 09:02:21,-36.23,Gas Station,3822,Not Fraudulent
8375,2023-03-18 10:06:32,101.32,Gas Station,4764,Not Fraudulent
8376,2023-12-27 03:08:49,101.56,Walmart,1861,Not Fraudulent
8377,2023-04-21 04:42:12,91.06,Walmart,8981,Not Fraudulent
8378,2023-08-04 20:38:08,120.97,Gas Station,4400,Not Fraudulent
8379,2023-03-22 00:14:44,56.58,Walmart,7117,Not Fraudulent
8380,2023-04-13 23:46:38,123.74,Starbucks,4696,Not Fraudulent
8381,2023-01-22 10:07:15,75.12,Best Buy,7893,Not Fraudulent
8382,2023-07-19 09:45:58,69.34,Target,5245,Not Fraudulent
8383,2023-05-23 07:34:54,55.03,Target,1235,Not Fraudulent
8384,2023-09-27 22:54:55,65.24,Gas Station,5092,Not Fraudulent
8385,2023-10-11 17:06:02,112.74,Amazon,3440,Not Fraudulent
8386,2023-04-21 11:37:40,223.14,Best Buy,9233,Not Fraudulent
8387,2023-05-30 03:52:33,164.4,Amazon,3516,Not Fraudulent
8388,2023-02-21 00:50:54,168.32,Walmart,2319,Not Fraudulent
8389,2023-01-15 06:53:59,-4.21,Best Buy,1079,Not Fraudulent
8390,2023-03-16 22:06:23,152.73,Best Buy,5969,Not Fraudulent
8391,2023-08-31 13:45:00,67.08,Amazon,4076,Not Fraudulent
8392,2023-04-27 16:32:13,135.08,Amazon,5158,Not Fraudulent
8393,2023-11-20 08:25:43,25.79,Walmart,5282,Not Fraudulent
8394,2023-03-22 09:34:10,135.09,Starbucks,6420,Not Fraudulent
8395,2023-06-24 01:19:21,63.16,Target,7128,Not Fraudulent
8396,2023-04-25 07:46:43,43.23,Starbucks,7372,Not Fraudulent
8397,2023-01-02 05:56:30,140.17,Best Buy,6141,Not Fraudulent
8398,2023-01-17 09:00:29,197.36,Target,5595,Not Fraudulent
8399,2023-06-16 07:09:35,114.09,Walmart,5426,Not Fraudulent
8400,2023-06-19 10:57:57,130.82,Starbucks,9488,Not Fraudulent
8401,2023-08-02 18:50:10,184.51,Starbucks,8062,Not Fraudulent
8402,2023-09-26 11:53:38,12.02,Amazon,6261,Not Fraudulent
8403,2023-01-05 00:21:36,95.3,Target,7314,Not Fraudulent
8404,2023-09-27 01:11:00,23.22,Target,1753,Not Fraudulent
8405,2023-03-06 16:00:37,75.9,Target,3618,Not Fraudulent
8406,2023-09-20 12:35:54,85.93,Walmart,2181,Not Fraudulent
8407,2023-02-10 02:22:28,195.65,Target,1698,Not Fraudulent
8408,2023-05-23 12:55:50,108.95,Walmart,2300,Not Fraudulent
8409,2023-06-12 17:43:30,113.49,Gas Station,6063,Not Fraudulent
8410,2023-03-31 12:36:43,76.22,Starbucks,4011,Not Fraudulent
8411,2023-12-06 13:59:29,97.09,Gas Station,4870,Not Fraudulent
8412,2023-10-25 07:17:34,130.52,Target,5225,Not Fraudulent
8413,2023-04-15 09:21:11,92.31,Gas Station,2085,Not Fraudulent
8414,2023-10-26 17:08:55,84.64,Gas Station,1074,Not Fraudulent
8415,2023-06-05 22:58:52,100.16,Gas Station,7477,Not Fraudulent
8416,2023-07-14 08:08:31,40.87,Walmart,2220,Not Fraudulent
8417,2023-05-18 12:53:53,7.77,Walmart,4118,Not Fraudulent
8418,2023-08-08 13:57:37,34.15,Gas Station,3512,Not Fraudulent
8419,2023-03-02 06:25:42,107.4,Best Buy,5784,Not Fraudulent
8420,2023-10-09 02:56:16,67.3,Amazon,6314,Not Fraudulent
8421,2023-02-05 10:37:20,81.7,Best Buy,5528,Not Fraudulent
8422,2023-05-08 05:13:01,71.14,Walmart,6335,Not Fraudulent
8423,2023-03-25 11:47:53,70.75,Gas Station,5884,Not Fraudulent
8424,2023-09-16 01:15:35,85.38,Target,5002,Not Fraudulent
8425,2023-01-17 07:03:21,7.57,Best Buy,2009,Not Fraudulent
8426,2023-06-02 18:23:15,92.55,Amazon,5248,Not Fraudulent
8427,2023-12-06 17:24:42,62.44,Starbucks,9995,Not Fraudulent
8428,2023-10-23 01:23:08,64.23,Starbucks,1808,Not Fraudulent
8429,2023-05-26 21:43:29,153.89,Gas Station,2178,Not Fraudulent
8430,2023-04-19 03:27:43,131.16,Best Buy,5475,Not Fraudulent
8431,2023-05-08 22:17:02,15.16,Amazon,2589,Not Fraudulent
8432,2023-03-17 20:07:52,57.42,Walmart,4806,Not Fraudulent
8433,2023-07-15 18:30:58,53.87,Gas Station,9648,Not Fraudulent
8434,2023-10-05 18:42:50,146.17,Best Buy,5413,Not Fraudulent
8435,2023-10-21 17:55:44,80.25,Amazon,2358,Not Fraudulent
8436,2023-04-02 20:14:21,135.5,Amazon,4048,Not Fraudulent
8437,2023-08-09 14:05:36,97.85,Walmart,6413,Not Fraudulent
8438,2023-08-16 13:55:36,67.52,Gas Station,9054,Not Fraudulent
8439,2023-08-09 11:46:33,84.07,Best Buy,6466,Not Fraudulent
8440,2023-01-15 04:11:13,6.4,Target,5416,Not Fraudulent
8441,2023-10-31 12:54:51,103.61,Walmart,5487,Not Fraudulent
8442,2023-07-10 18:25:45,114.56,Gas Station,7609,Not Fraudulent
8443,2023-11-01 15:32:09,86.08,Target,8298,Not Fraudulent
8444,2023-04-06 21:39:03,130.25,Gas Station,2558,Not Fraudulent
8445,2023-03-21 17:53:30,133.53,Gas Station,7875,Not Fraudulent
8446,2023-04-20 02:51:54,136.42,Gas Station,9276,Not Fraudulent
8447,2023-03-04 09:42:16,166.8,Gas Station,8563,Not Fraudulent
8448,2023-12-04 09:47:40,56.36,Best Buy,3939,Not Fraudulent
8449,2023-03-13 12:34:25,90.9,Gas Station,2826,Not Fraudulent
8450,2023-06-25 05:16:20,86.17,Gas Station,6884,Not Fraudulent
8451,2023-03-31 22:01:05,126.93,Walmart,1306,Not Fraudulent
8452,2023-01-17 23:04:26,37.89,Best Buy,5110,Not Fraudulent
8453,2023-01-31 10:34:17,67.55,Walmart,2123,Not Fraudulent
8454,2023-03-31 23:47:18,55.29,Target,3460,Not Fraudulent
8455,2023-06-03 18:05:25,105.07,Best Buy,8220,Not Fraudulent
8456,2023-06-04 07:35:31,97.4,Gas Station,4540,Not Fraudulent
8457,2023-06-14 04:18:33,69.47,Starbucks,5599,Not Fraudulent
8458,2023-09-02 17:24:14,-48.99,Walmart,4988,Not Fraudulent
8459,2023-10-19 13:04:52,65.54,Amazon,1541,Not Fraudulent
8460,2023-01-11 17:08:19,-10.35,Amazon,8436,Not Fraudulent
8461,2023-02-26 12:37:51,78.36,Best Buy,5439,Not Fraudulent
8462,2023-08-27 16:52:36,66.13,Target,4099,Not Fraudulent
8463,2023-04-22 22:10:50,108.31,Walmart,2727,Not Fraudulent
8464,2023-10-03 18:29:52,93.13,Best Buy,7894,Not Fraudulent
8465,2023-11-10 15:45:18,61.17,Best Buy,9206,Not Fraudulent
8466,2023-12-13 05:27:05,120.12,Amazon,6231,Not Fraudulent
8467,2023-04-30 19:25:54,8.08,Amazon,9366,Not Fraudulent
8468,2023-09-12 16:38:47,63.31,Target,8183,Not Fraudulent
8469,2023-01-18 06:53:15,-0.52,Starbucks,4046,Not Fraudulent
8470,2023-08-09 08:13:42,56.55,Walmart,7590,Not Fraudulent
8471,2023-03-21 05:46:02,97.52,Starbucks,9006,Not Fraudulent
8472,2023-04-26 18:10:46,32.79,Walmart,2953,Not Fraudulent
8473,2023-07-08 19:38:25,103.01,Target,5585,Not Fraudulent
8474,2023-05-29 10:33:45,11.56,Best Buy,7938,Not Fraudulent
8475,2023-02-13 19:54:18,57.98,Walmart,3989,Not Fraudulent
8476,2023-08-27 03:39:13,49.42,Best Buy,8559,Not Fraudulent
8477,2023-09-19 15:33:11,195.18,Amazon,7433,Not Fraudulent
8478,2023-11-08 18:40:40,35.78,Walmart,7321,Not Fraudulent
8479,2023-09-25 18:07:03,75.51,Target,6136,Not Fraudulent
8480,2023-05-16 10:19:58,137.91,Gas Station,4707,Not Fraudulent
8481,2023-02-04 16:08:13,157.36,Target,3108,Not Fraudulent
8482,2023-09-16 14:13:09,31.56,Best Buy,5387,Not Fraudulent
8483,2023-06-27 19:03:09,130.4,Best Buy,8356,Not Fraudulent
8484,2023-05-22 06:25:07,73.5,Walmart,2855,Not Fraudulent
8485,2023-03-28 22:38:19,69.53,Starbucks,8775,Not Fraudulent
8486,2023-08-29 09:41:16,153.12,Walmart,3139,Not Fraudulent
8487,2023-08-14 22:13:34,97.99,Starbucks,9180,Not Fraudulent
8488,2023-01-18 04:53:13,86.18,Amazon,1265,Not Fraudulent
8489,2023-11-05 14:57:43,178.88,Gas Station,6138,Not Fraudulent
8490,2023-02-09 06:36:47,113.18,Best Buy,9523,Not Fraudulent
8491,2023-05-20 02:22:17,163.35,Best Buy,1605,Not Fraudulent
8492,2023-09-13 21:24:31,159.24,Target,6876,Not Fraudulent
8493,2023-06-29 01:29:44,130.02,Starbucks,3397,Not Fraudulent
8494,2023-11-29 23:49:00,133.14,Target,4010,Not Fraudulent
8495,2023-03-16 02:56:14,51.84,Best Buy,3244,Not Fraudulent
8496,2023-05-01 11:50:54,96.74,Starbucks,1209,Not Fraudulent
8497,2023-04-23 07:25:15,119.83,Starbucks,2568,Not Fraudulent
8498,2023-10-15 14:41:47,161.24,Walmart,7066,Not Fraudulent
8499,2023-02-08 11:48:49,20.17,Target,5378,Not Fraudulent
8500,2023-10-27 19:53:53,54.19,Gas Station,4025,Not Fraudulent
8501,2023-01-02 03:22:42,202.84,Target,6060,Not Fraudulent
8502,2023-01-27 10:25:53,109.02,Target,1179,Not Fraudulent
8503,2023-11-30 02:06:41,96.66,Walmart,1758,Not Fraudulent
8504,2023-09-18 10:27:49,98.58,Amazon,3614,Not Fraudulent
8505,2023-08-23 01:47:48,124.24,Target,6755,Not Fraudulent
8506,2023-06-18 23:59:57,140.87,Starbucks,8405,Not Fraudulent
8507,2023-12-05 11:06:12,144.77,Walmart,5356,Not Fraudulent
8508,2023-03-19 21:55:24,61.87,Amazon,1522,Not Fraudulent
8509,2023-07-12 08:30:18,171.88,Target,1824,Not Fraudulent
8510,2023-03-21 09:07:33,159.87,Walmart,2622,Not Fraudulent
8511,2023-07-09 19:15:51,66.76,Amazon,9189,Not Fraudulent
8512,2023-11-16 01:09:38,124.56,Amazon,5431,Not Fraudulent
8513,2023-08-05 16:40:19,121.81,Best Buy,1970,Not Fraudulent
8514,2023-09-20 22:28:11,224.18,Starbucks,7616,Not Fraudulent
8515,2023-10-10 23:45:09,162.54,Target,4295,Not Fraudulent
8516,2023-06-07 10:02:08,56.74,Gas Station,7016,Not Fraudulent
8517,2023-07-21 15:25:57,42.38,Starbucks,5254,Not Fraudulent
8518,2023-07-03 14:36:16,-26.59,Best Buy,2018,Not Fraudulent
8519,2023-03-04 12:39:22,133.84,Walmart,8585,Not Fraudulent
8520,2023-03-01 22:27:19,58.82,Starbucks,3640,Not Fraudulent
8521,2023-01-02 16:42:15,99.92,Walmart,3649,Not Fraudulent
8522,2023-07-23 20:02:08,85.37,Target,4815,Not Fraudulent
8523,2023-06-26 15:03:27,14.33,Amazon,8228,Not Fraudulent
8524,2023-01-29 17:23:33,113.88,Walmart,4009,Not Fraudulent
8525,2023-11-30 20:09:07,76.58,Starbucks,6337,Not Fraudulent
8526,2023-06-10 07:34:39,48.94,Best Buy,2063,Not Fraudulent
8527,2023-09-01 03:03:39,115.56,Amazon,8311,Not Fraudulent
8528,2023-12-07 22:56:38,72.28,Best Buy,6541,Not Fraudulent
8529,2023-09-28 01:35:39,73.61,Amazon,3851,Not Fraudulent
8530,2023-05-05 07:17:58,104.67,Starbucks,7473,Not Fraudulent
8531,2023-10-12 12:41:00,102.77,Walmart,6216,Not Fraudulent
8532,2023-03-11 14:10:19,109.2,Walmart,4817,Not Fraudulent
8533,2023-02-01 02:23:01,153.72,Gas Station,8516,Not Fraudulent
8534,2023-08-08 23:23:53,59.56,Best Buy,4281,Not Fraudulent
8535,2023-10-26 03:26:22,100.89,Gas Station,2300,Not Fraudulent
8536,2023-08-26 19:27:54,47.23,Gas Station,9836,Not Fraudulent
8537,2023-05-13 03:10:30,102.69,Best Buy,1696,Not Fraudulent
8538,2023-06-26 20:26:35,144.6,Walmart,4694,Not Fraudulent
8539,2023-08-29 11:11:25,92.82,Walmart,2868,Not Fraudulent
8540,2023-03-16 21:49:07,127.14,Target,9126,Not Fraudulent
8541,2023-10-04 23:19:57,230.76,Walmart,8323,Not Fraudulent
8542,2023-07-10 00:25:55,145.45,Walmart,4750,Not Fraudulent
8543,2023-09-21 02:49:13,66.49,Target,3262,Not Fraudulent
8544,2023-11-05 21:56:52,107.31,Walmart,5917,Not Fraudulent
8545,2023-06-13 01:33:02,79.11,Best Buy,9418,Not Fraudulent
8546,2023-01-20 19:33:11,84.64,Gas Station,9271,Not Fraudulent
8547,2023-03-03 05:16:16,113.52,Starbucks,3869,Not Fraudulent
8548,2023-04-08 05:50:47,100.31,Target,3952,Not Fraudulent
8549,2023-04-24 07:28:52,97.93,Target,4910,Not Fraudulent
8550,2023-07-29 00:38:05,162.6,Target,5968,Not Fraudulent
8551,2023-04-25 08:11:11,70.73,Best Buy,6032,Not Fraudulent
8552,2023-11-24 21:47:27,100.92,Walmart,1548,Not Fraudulent
8553,2023-09-17 11:03:19,80.59,Best Buy,6773,Not Fraudulent
8554,2023-06-19 04:50:20,155.08,Best Buy,9704,Not Fraudulent
8555,2023-12-27 23:34:56,194.37,Walmart,4802,Not Fraudulent
8556,2023-10-30 13:14:25,67.5,Gas Station,3228,Not Fraudulent
8557,2023-08-18 03:49:23,172.55,Gas Station,1207,Not Fraudulent
8558,2023-01-01 18:00:37,110.03,Best Buy,3238,Not Fraudulent
8559,2023-09-12 19:11:46,105.38,Target,3095,Not Fraudulent
8560,2023-07-11 11:46:03,120.55,Gas Station,1971,Not Fraudulent
8561,2023-01-27 17:09:23,111.01,Walmart,5765,Not Fraudulent
8562,2023-07-03 05:16:17,52.21,Starbucks,6883,Not Fraudulent
8563,2023-04-24 02:08:56,96.35,Amazon,7960,Not Fraudulent
8564,2023-10-08 01:17:32,89.0,Amazon,9401,Not Fraudulent
8565,2023-07-01 07:48:10,90.22,Best Buy,6893,Not Fraudulent
8566,2023-09-23 16:14:45,80.56,Target,7515,Not Fraudulent
8567,2023-08-04 05:48:14,92.54,Walmart,7124,Not Fraudulent
8568,2023-05-23 09:36:52,110.32,Amazon,4632,Not Fraudulent
8569,2023-12-30 14:15:00,75.46,Amazon,8573,Not Fraudulent
8570,2023-07-06 08:19:34,166.9,Starbucks,6982,Not Fraudulent
8571,2023-08-29 12:29:56,151.67,Best Buy,6096,Not Fraudulent
8572,2023-01-28 03:35:52,80.38,Best Buy,3394,Not Fraudulent
8573,2023-09-11 04:56:33,113.81,Walmart,1870,Not Fraudulent
8574,2023-04-30 16:53:07,97.5,Walmart,7021,Not Fraudulent
8575,2023-03-23 18:31:57,113.92,Starbucks,9126,Not Fraudulent
8576,2023-10-20 06:01:41,88.96,Walmart,3944,Not Fraudulent
8577,2023-12-24 17:56:07,120.38,Gas Station,1213,Not Fraudulent
8578,2023-06-12 12:36:52,15.66,Starbucks,4210,Not Fraudulent
8579,2023-06-29 22:54:26,43.39,Gas Station,9592,Not Fraudulent
8580,2023-05-17 14:23:43,77.54,Walmart,9109,Not Fraudulent
8581,2023-06-21 20:07:36,18.57,Gas Station,2586,Not Fraudulent
8582,2023-09-08 19:49:18,96.26,Target,9952,Not Fraudulent
8583,2023-02-26 04:59:05,50.5,Gas Station,3636,Not Fraudulent
8584,2023-10-30 05:59:50,74.89,Gas Station,7161,Not Fraudulent
8585,2023-09-25 18:22:10,99.15,Gas Station,8307,Not Fraudulent
8586,2023-07-07 01:46:46,133.09,Starbucks,6351,Not Fraudulent
8587,2023-12-12 01:34:41,126.1,Amazon,2059,Not Fraudulent
8588,2023-05-21 05:52:26,103.55,Best Buy,2526,Not Fraudulent
8589,2023-01-25 23:55:21,94.83,Amazon,2111,Not Fraudulent
8590,2023-04-10 20:24:50,93.79,Gas Station,5702,Not Fraudulent
8591,2023-09-09 13:56:35,125.25,Starbucks,8710,Not Fraudulent
8592,2023-08-08 14:08:53,187.33,Gas Station,3616,Not Fraudulent
8593,2023-03-23 05:49:32,53.08,Starbucks,2657,Not Fraudulent
8594,2023-08-16 22:40:30,89.75,Gas Station,5699,Not Fraudulent
8595,2023-02-22 14:27:11,27.96,Best Buy,1948,Not Fraudulent
8596,2023-09-16 08:15:35,203.3,Gas Station,9493,Not Fraudulent
8597,2023-07-24 02:29:54,39.12,Best Buy,3052,Not Fraudulent
8598,2023-04-22 02:14:58,152.18,Walmart,2932,Not Fraudulent
8599,2023-09-12 16:56:12,18.16,Gas Station,1042,Not Fraudulent
8600,2023-02-01 11:47:25,58.44,Amazon,5128,Not Fraudulent
8601,2023-03-10 19:45:36,101.92,Gas Station,2902,Not Fraudulent
8602,2023-10-11 08:35:26,28.36,Target,6390,Not Fraudulent
8603,2023-01-02 15:33:54,182.51,Starbucks,2495,Not Fraudulent
8604,2023-12-05 21:46:16,95.21,Target,3523,Not Fraudulent
8605,2023-08-05 22:46:28,211.14,Walmart,6836,Not Fraudulent
8606,2023-08-15 22:58:34,115.38,Starbucks,4101,Not Fraudulent
8607,2023-10-11 10:47:04,13.78,Walmart,7589,Not Fraudulent
8608,2023-10-26 00:09:05,15.24,Starbucks,7811,Not Fraudulent
8609,2023-09-19 12:26:50,113.92,Best Buy,2755,Not Fraudulent
8610,2023-09-26 07:56:15,146.92,Amazon,2911,Not Fraudulent
8611,2023-12-15 00:36:20,56.29,Amazon,2495,Not Fraudulent
8612,2023-07-28 21:28:02,42.69,Amazon,1948,Not Fraudulent
8613,2023-06-27 00:40:39,67.71,Walmart,4015,Not Fraudulent
8614,2023-11-10 04:54:22,58.96,Starbucks,3170,Not Fraudulent
8615,2023-08-04 15:57:12,157.18,Starbucks,7974,Not Fraudulent
8616,2023-07-07 12:25:42,170.63,Target,5747,Not Fraudulent
8617,2023-04-18 21:35:06,114.02,Starbucks,8725,Not Fraudulent
8618,2023-03-12 09:48:57,15.89,Best Buy,3619,Not Fraudulent
8619,2023-01-03 00:21:29,78.79,Best Buy,7775,Not Fraudulent
8620,2023-11-17 15:39:43,133.03,Best Buy,3869,Not Fraudulent
8621,2023-09-07 06:33:07,98.34,Gas Station,5744,Not Fraudulent
8622,2023-12-13 12:43:17,98.08,Gas Station,4392,Not Fraudulent
8623,2023-12-16 18:27:02,59.42,Walmart,7821,Not Fraudulent
8624,2023-06-18 20:38:20,108.71,Amazon,4058,Not Fraudulent
8625,2023-05-17 16:30:11,173.89,Target,2001,Not Fraudulent
8626,2023-04-28 04:50:10,89.04,Gas Station,7770,Not Fraudulent
8627,2023-06-19 19:10:04,71.93,Starbucks,6329,Not Fraudulent
8628,2023-01-19 12:47:48,55.87,Target,3744,Not Fraudulent
8629,2023-09-30 10:29:12,38.29,Gas Station,8005,Not Fraudulent
8630,2023-12-21 01:01:07,156.77,Best Buy,1686,Not Fraudulent
8631,2023-01-13 17:22:43,142.68,Walmart,8721,Not Fraudulent
8632,2023-01-19 00:11:16,133.1,Starbucks,3006,Not Fraudulent
8633,2023-04-07 13:39:48,109.7,Walmart,2416,Not Fraudulent
8634,2023-06-14 08:47:41,162.6,Starbucks,4078,Not Fraudulent
8635,2023-10-27 04:59:58,172.7,Starbucks,6889,Not Fraudulent
8636,2023-09-11 04:23:24,25.62,Target,7250,Not Fraudulent
8637,2023-02-05 13:49:38,73.57,Gas Station,7990,Not Fraudulent
8638,2023-01-19 02:52:48,71.93,Target,1474,Not Fraudulent
8639,2023-05-26 19:09:24,122.97,Starbucks,3753,Not Fraudulent
8640,2023-07-02 10:51:56,123.07,Best Buy,3661,Not Fraudulent
8641,2023-08-20 19:50:47,57.92,Starbucks,8518,Not Fraudulent
8642,2023-03-23 12:12:43,-20.24,Best Buy,7561,Not Fraudulent
8643,2023-02-15 11:00:52,25.28,Target,2837,Not Fraudulent
8644,2023-04-14 20:20:37,-10.24,Best Buy,2254,Not Fraudulent
8645,2023-01-08 02:26:04,64.48,Starbucks,5736,Not Fraudulent
8646,2023-03-09 12:11:17,65.67,Starbucks,5319,Not Fraudulent
8647,2023-07-04 03:18:36,124.36,Best Buy,5744,Not Fraudulent
8648,2023-08-24 06:58:57,148.52,Walmart,6698,Not Fraudulent
8649,2023-01-19 07:38:05,100.96,Best Buy,3938,Not Fraudulent
8650,2023-01-27 00:35:08,101.53,Best Buy,7930,Not Fraudulent
8651,2023-01-08 08:39:58,206.3,Starbucks,5952,Not Fraudulent
8652,2023-04-08 15:50:12,119.13,Amazon,1589,Not Fraudulent
8653,2023-02-26 12:43:19,105.09,Best Buy,5760,Not Fraudulent
8654,2023-06-19 23:50:44,162.19,Starbucks,6637,Not Fraudulent
8655,2023-10-23 22:49:53,104.21,Walmart,6835,Not Fraudulent
8656,2023-03-03 14:01:44,101.3,Starbucks,4835,Not Fraudulent
8657,2023-12-13 09:21:42,80.18,Gas Station,2296,Not Fraudulent
8658,2023-11-13 00:29:18,110.36,Amazon,6959,Not Fraudulent
8659,2023-03-26 06:57:37,75.59,Walmart,8135,Not Fraudulent
8660,2023-04-03 20:56:39,94.16,Gas Station,9572,Not Fraudulent
8661,2023-09-06 19:29:56,53.57,Walmart,6840,Not Fraudulent
8662,2023-03-27 00:21:40,155.31,Walmart,4082,Not Fraudulent
8663,2023-12-19 10:23:14,87.73,Walmart,3478,Not Fraudulent
8664,2023-07-29 12:55:24,96.82,Gas Station,2402,Not Fraudulent
8665,2023-09-13 14:26:04,33.55,Gas Station,4532,Not Fraudulent
8666,2023-01-07 22:56:06,86.86,Gas Station,2981,Not Fraudulent
8667,2023-01-24 20:54:41,174.2,Starbucks,8872,Not Fraudulent
8668,2023-11-08 07:36:33,129.26,Best Buy,8715,Not Fraudulent
8669,2023-06-24 09:35:25,66.04,Starbucks,3314,Not Fraudulent
8670,2023-07-09 17:44:03,79.59,Target,8920,Not Fraudulent
8671,2023-05-09 21:33:17,82.87,Walmart,4835,Not Fraudulent
8672,2023-02-28 20:50:58,73.45,Walmart,6159,Not Fraudulent
8673,2023-09-08 21:04:10,87.37,Starbucks,3339,Not Fraudulent
8674,2023-01-28 21:55:03,161.97,Best Buy,9812,Not Fraudulent
8675,2023-01-24 23:14:50,69.19,Gas Station,9565,Not Fraudulent
8676,2023-12-06 17:42:11,56.28,Best Buy,8186,Not Fraudulent
8677,2023-09-13 22:19:16,42.91,Target,6115,Not Fraudulent
8678,2023-08-20 11:44:49,71.06,Walmart,1962,Not Fraudulent
8679,2023-01-19 14:52:38,217.69,Starbucks,7461,Not Fraudulent
8680,2023-12-15 09:15:43,166.96,Best Buy,9295,Not Fraudulent
8681,2023-01-22 19:35:41,135.43,Starbucks,8370,Not Fraudulent
8682,2023-09-05 09:50:42,150.67,Amazon,7511,Not Fraudulent
8683,2023-03-30 16:31:39,67.99,Walmart,5789,Not Fraudulent
8684,2023-12-02 07:12:56,76.24,Target,2244,Not Fraudulent
8685,2023-06-05 23:00:58,162.42,Target,4135,Not Fraudulent
8686,2023-10-26 05:35:36,97.94,Starbucks,3905,Not Fraudulent
8687,2023-10-26 20:40:22,82.53,Gas Station,9300,Not Fraudulent
8688,2023-04-13 13:55:10,164.35,Starbucks,7446,Not Fraudulent
8689,2023-11-01 16:03:59,33.69,Best Buy,8607,Not Fraudulent
8690,2023-01-04 18:04:57,154.63,Gas Station,3357,Not Fraudulent
8691,2023-07-11 23:51:22,119.17,Amazon,3067,Not Fraudulent
8692,2023-04-12 11:01:45,65.46,Walmart,9320,Not Fraudulent
8693,2023-11-07 16:23:50,96.39,Amazon,1750,Not Fraudulent
8694,2023-12-29 09:32:54,123.65,Best Buy,3811,Not Fraudulent
8695,2023-02-08 23:57:56,76.77,Target,1689,Not Fraudulent
8696,2023-08-04 19:03:57,140.76,Target,9094,Not Fraudulent
8697,2023-02-28 04:43:06,62.75,Target,2942,Not Fraudulent
8698,2023-02-01 01:56:46,117.93,Gas Station,6914,Not Fraudulent
8699,2023-05-24 19:13:34,33.87,Walmart,2306,Not Fraudulent
8700,2023-10-09 14:07:49,73.19,Best Buy,4897,Not Fraudulent
8701,2023-05-04 15:40:44,102.78,Target,6918,Not Fraudulent
8702,2023-09-02 05:56:05,74.47,Best Buy,3125,Not Fraudulent
8703,2023-07-22 21:22:28,28.99,Starbucks,2347,Not Fraudulent
8704,2023-11-26 03:14:10,158.3,Walmart,8971,Not Fraudulent
8705,2023-09-12 20:16:34,137.21,Walmart,7801,Not Fraudulent
8706,2023-03-19 22:04:33,67.73,Best Buy,1810,Not Fraudulent
8707,2023-11-25 21:51:22,123.67,Starbucks,9829,Not Fraudulent
8708,2023-07-27 10:46:56,48.28,Gas Station,6928,Not Fraudulent
8709,2023-09-21 12:36:18,188.97,Amazon,4041,Not Fraudulent
